date,closeprofit,positionprofit,dynbalance,fee
20180608,112680.00000005573,0,87508.26000005574,25171.73999999999
20180611,112680.00000005573,6840.000000000055,94296.3400000558,25223.65999999999
20180612,112680.00000005573,33600,121056.34000005574,25223.65999999999
20180613,112680.00000005573,9840.000000000055,97296.3400000558,25223.65999999999
20180614,121560.00000005585,0,96284.22000005587,25275.779999999988
20180615,121560.00000005585,0,96284.22000005587,25275.779999999988
20180619,121560.00000005585,0,96284.22000005587,25275.779999999988
20180620,121560.00000005585,-3239.9999999997817,92994.52000005607,25325.47999999999
20180621,110280.00000005601,0,84905.07000005602,25374.92999999999
20180622,100560.00000005611,6120.000000000164,81157.72000005629,25522.279999999988
20180625,100560.00000005611,-31800,43237.72000005613,25522.279999999988
20180626,100560.00000005611,-42119.99999999989,32917.72000005623,25522.279999999988
20180627,100560.00000005611,-104400,-29362.279999943876,25522.279999999988
20180628,3240.0000000562286,13200.000000000273,-9176.149999943485,25616.149999999987
20180629,-8639.999999943608,0,-34303.36999994359,25663.369999999988
20180702,-8639.999999943608,48120.00000000016,13769.260000056562,25710.739999999987
20180703,33360.000000056665,0,7602.850000056678,25757.149999999987
20180704,33360.000000056665,2760.0000000002183,10316.820000056898,25803.179999999986
20180705,1920.0000000568834,0,-24021.169999943104,25941.169999999987
20180706,1920.0000000568834,-16319.99999999989,-40387.469999942994,25987.469999999987
20180709,1920.0000000568834,50640.00000000033,26572.530000057224,25987.469999999987
20180710,39240.00000005732,-19559.999999999945,-6401.72999994261,26081.729999999985
20180711,39240.00000005732,20280.00000000011,33438.27000005744,26081.729999999985
20180712,39240.00000005732,-37199.99999999972,-24041.72999994239,26081.729999999985
20180713,-16679.99999994175,0,-43049.91999994173,26369.919999999984
20180716,-24839.999999941694,0,-51257.70999994168,26417.709999999985
20180717,-24839.999999941694,0,-51257.70999994168,26417.709999999985
20180718,-44999.99999994191,0,-71512.7099999419,26512.709999999985
20180719,-41399.99999994163,11519.99999999989,-56535.449999941724,26655.449999999983
20180720,-51359.999999941574,0,-78063.29999994155,26703.29999999998
20180723,-51359.999999941574,0,-78063.29999994155,26703.29999999998
20180724,-51359.999999941574,0,-78063.29999994155,26703.29999999998
20180725,-51359.999999941574,0,-78063.29999994155,26703.29999999998
20180726,-51359.999999941574,0,-78063.29999994155,26703.29999999998
20180727,-51359.999999941574,2400,-75711.92999994155,26751.929999999982
20180730,-59759.999999941574,3960.0000000002183,-82649.18999994133,26849.18999999998
20180731,-63479.999999941465,-7919.999999999891,-98345.99999994134,26945.99999999998
20180801,-63479.999999941465,45720.00000000016,-44705.99999994128,26945.99999999998
20180802,-63479.999999941465,92640.00000000006,2214.0000000586115,26945.99999999998
20180803,-63479.999999941465,129480.00000000012,39054.00000005866,26945.99999999998
20180806,-63479.999999941465,143759.99999999994,53334.000000058484,26945.99999999998
20180807,52080.00000005875,34560.00000000022,59602.81000005898,27037.189999999984
20180808,65280.00000005902,9600,47751.12000005903,27128.879999999986
20180809,47400.00000005918,0,20224.880000059195,27175.119999999988
20180810,44160.0000000594,0,16891.220000059413,27268.779999999988
20180813,39840.00000005951,1080.0000000001091,13511.470000059631,27408.529999999988
20180814,25920.000000059892,0,-1534.8599999400976,27454.85999999999
20180815,25920.000000059892,0,-1534.8599999400976,27454.85999999999
20180816,7680.00000006011,0,-19865.119999939878,27545.119999999988
20180817,120.00000006043774,0,-27515.28999993955,27635.289999999986
20180820,120.00000006043774,0,-27515.28999993955,27635.289999999986
20180821,120.00000006043774,0,-27515.28999993955,27635.289999999986
20180822,120.00000006043774,-11159.999999999673,-38720.57999993922,27680.579999999987
20180823,-21599.99999993918,-10440.000000000055,-59812.179999939224,27772.17999999999
20180824,-49559.99999993885,0,-77468.14999993885,27908.14999999999
20180827,-49559.99999993885,0,-77468.14999993885,27908.14999999999
20180828,-49559.99999993885,0,-77468.14999993885,27908.14999999999
20180829,-49559.99999993885,0,-77468.14999993885,27908.14999999999
20180830,-49559.99999993885,12240.000000000055,-65274.559999938785,27954.55999999999
20180831,-42359.99999993858,360.0000000002183,-70138.26999993835,28138.269999999993
20180903,-37919.99999993825,0,-66104.00999993825,28184.009999999995
20180904,-37919.99999993825,0,-66104.00999993825,28184.009999999995
20180905,-37919.99999993825,24600,-41549.80999993824,28229.809999999994
20180906,-37919.99999993825,42120.00000000016,-24029.809999938083,28229.809999999994
20180907,-62999.99999993781,0,-91366.06999993781,28366.069999999992
20180910,-62999.99999993781,0,-91366.06999993781,28366.069999999992
20180911,-69119.99999993743,0,-97619.52999993743,28499.52999999999
20180912,-69119.99999993743,13559.999999999945,-84059.52999993748,28499.52999999999
20180913,-96239.99999993703,0,-124873.02999993702,28633.02999999999
20180914,-96239.99999993703,0,-124873.02999993702,28633.02999999999
20180917,-96239.99999993703,4800.000000000273,-120117.39999993675,28677.39999999999
20180918,-105479.99999993682,0,-134201.9799999368,28721.979999999992
20180919,-105479.99999993682,0,-134201.9799999368,28721.979999999992
20180920,-105479.99999993682,0,-134201.9799999368,28721.979999999992
20180921,-105479.99999993682,-67199.99999999972,-201447.73999993654,28767.73999999999
20180925,-105479.99999993682,-43799.99999999972,-178047.73999993654,28767.73999999999
20180926,-105479.99999993682,-63599.99999999972,-197847.73999993654,28767.73999999999
20180927,-105479.99999993682,-59759.99999999994,-194007.73999993675,28767.73999999999
20180928,-105479.99999993682,-79559.99999999994,-213807.73999993675,28767.73999999999
20181008,-105479.99999993682,16440.000000000055,-117807.73999993675,28767.73999999999
20181009,-105479.99999993682,17520.000000000164,-116727.73999993665,28767.73999999999
20181010,-138239.99999993594,-3600,-170880.66999993593,29040.66999999999
20181011,-138239.99999993594,105719.99999999988,-61560.66999993605,29040.66999999999
20181012,-138239.99999993594,68400,-98880.66999993593,29040.66999999999
20181015,-138239.99999993594,96359.99999999994,-70920.66999993598,29040.66999999999
