code,target,sigprice,gentime,usertag
CFFEX.IF.HOT,2,3938.6,20191213093500000,DT_EnterLong
CFFEX.IF.HOT,0,4048.2,20191218140000000,DT_ExitLong
CFFEX.IF.HOT,2,4006,20191224142000000,DT_EnterLong
CFFEX.IF.HOT,0,3992,20191225140000000,DT_ExitLong
CFFEX.IF.HOT,2,4114.6,20191231143000000,DT_EnterLong
CFFEX.IF.HOT,0,4088,20200122093500000,DT_ExitLong
CFFEX.IF.HOT,2,3712.8,20200204093500000,DT_EnterLong
CFFEX.IF.HOT,0,4122,20200224094000000,DT_ExitLong
CFFEX.IF.HOT,2,4011.4,20200228093500000,DT_EnterLong
CFFEX.IF.HOT,0,4033.2,20200309093500000,DT_ExitLong
CFFEX.IF.HOT,2,4032.4,20200310093500000,DT_EnterLong
CFFEX.IF.HOT,0,4044,20200311130500000,DT_ExitLong
CFFEX.IF.HOT,2,3750,20200313093500000,DT_EnterLong
CFFEX.IF.HOT,0,3770.8,20200410093500000,DT_ExitLong
CFFEX.IF.HOT,-2,3811.8,20200417141000000,DT_EnterShort
CFFEX.IF.HOT,0,3803.2,20200427095000000,DT_ExitShort
CFFEX.IF.HOT,-2,3776.4,20200428095000000,DT_EnterShort
CFFEX.IF.HOT,0,3840.8,20200429095000000,DT_ExitShort
CFFEX.IF.HOT,2,3877.2,20200430093500000,DT_EnterLong
CFFEX.IF.HOT,0,3908.4,20200520093500000,DT_ExitLong
CFFEX.IF.HOT,-2,3894.6,20200520141500000,DT_EnterShort
CFFEX.IF.HOT,0,3823,20200528093500000,DT_ExitShort
CFFEX.IF.HOT,2,3897.6,20200601093500000,DT_EnterLong
CFFEX.IF.HOT,0,3993.8,20200611093500000,DT_ExitLong
CFFEX.IF.HOT,-2,3983.8,20200617103500000,DT_EnterShort
CFFEX.IF.HOT,0,4031.6,20200618111500000,DT_ExitShort
CFFEX.IF.HOT,-2,4078.6,20200629093500000,DT_EnterShort
CFFEX.IF.HOT,0,4311.8,20200702142500000,DT_ExitShort
CFFEX.IF.HOT,2,4759,20200708142000000,DT_EnterLong
CFFEX.IF.HOT,0,4617.2,20200723102500000,DT_ExitLong
CFFEX.IF.HOT,2,4573.8,20200729095000000,DT_EnterLong
CFFEX.IF.HOT,0,4713,20200805094000000,DT_ExitLong
CFFEX.IF.HOT,-2,4719.2,20200806094500000,DT_EnterShort
CFFEX.IF.HOT,0,4763.2,20200825093500000,DT_ExitShort
CFFEX.IF.HOT,2,4726,20200828094500000,DT_EnterLong
CFFEX.IF.HOT,0,4686.6,20200907141000000,DT_ExitLong
CFFEX.IF.HOT,2,4665.4,20200918131500000,DT_EnterLong
CFFEX.IF.HOT,0,4802.8,20201015094000000,DT_ExitLong
CFFEX.IF.HOT,2,4799.4,20201016093500000,DT_EnterLong
CFFEX.IF.HOT,0,4767.6,20201016112000000,DT_ExitLong
CFFEX.IF.HOT,-2,4759.6,20201021093500000,DT_EnterShort
CFFEX.IF.HOT,0,4796,20201104111000000,DT_ExitShort
CFFEX.IF.HOT,2,4864.8,20201105093500000,DT_EnterLong
CFFEX.IF.HOT,0,4848.2,20201106093500000,DT_ExitLong
CFFEX.IF.HOT,2,4927,20201109093500000,DT_EnterLong
CFFEX.IF.HOT,0,4909,20201111135000000,DT_ExitLong
CFFEX.IF.HOT,-2,4895.4,20201112101000000,DT_EnterShort
CFFEX.IF.HOT,0,4888,20201116150000000,DT_ExitShort
CFFEX.IF.HOT,-2,4847.8,20201117143000000,DT_EnterShort
CFFEX.IF.HOT,0,4888.8,20201118093500000,DT_ExitShort
CFFEX.IF.HOT,-2,4872.4,20201118140500000,DT_EnterShort
CFFEX.IF.HOT,0,5002.2,20201125094000000,DT_ExitShort
CFFEX.IF.HOT,-2,5037.8,20201204093500000,DT_EnterShort
CFFEX.IF.HOT,0,4920.4,20201214140500000,DT_ExitShort
CFFEX.IF.HOT,2,4979,20201217104500000,DT_EnterLong
CFFEX.IF.HOT,0,4986.6,20201218131500000,DT_ExitLong
CFFEX.IF.HOT,2,5009.2,20201225104000000,DT_EnterLong
CFFEX.IF.HOT,0,5490.2,20210111093500000,DT_ExitLong
CFFEX.IF.HOT,-2,5454.2,20210115111500000,DT_EnterShort
CFFEX.IF.HOT,0,5550.8,20210125101000000,DT_ExitShort
CFFEX.IF.HOT,2,5505.6,20210127093500000,DT_EnterLong
CFFEX.IF.HOT,0,5428.4,20210128093500000,DT_ExitLong
CFFEX.IF.HOT,2,5469,20210203094500000,DT_EnterLong
CFFEX.IF.HOT,0,5445.2,20210203100500000,DT_ExitLong
CFFEX.IF.HOT,-2,5167.2,20210305093500000,DT_EnterShort
CFFEX.IF.HOT,0,5073.2,20210311095000000,DT_ExitShort
CFFEX.IF.HOT,-2,5049,20210315094000000,DT_EnterShort
CFFEX.IF.HOT,0,5088.6,20210317100000000,DT_ExitShort
CFFEX.IF.HOT,2,4998.4,20210323094000000,DT_EnterLong
CFFEX.IF.HOT,0,4895,20210325093500000,DT_ExitLong
CFFEX.IF.HOT,2,4903.4,20210325094500000,DT_EnterLong
CFFEX.IF.HOT,0,4991.8,20210329094000000,DT_ExitLong
CFFEX.IF.HOT,-2,5084.4,20210407093500000,DT_EnterShort
CFFEX.IF.HOT,0,5035.4,20210412094000000,DT_ExitShort
CFFEX.IF.HOT,-2,5066.6,20210422093500000,DT_EnterShort
CFFEX.IF.HOT,0,5113.4,20210423095000000,DT_ExitShort
CFFEX.IF.HOT,-2,4957,20210510131500000,DT_EnterShort
CFFEX.IF.HOT,0,5130,20210517093500000,DT_ExitShort
CFFEX.IF.HOT,-2,5159.8,20210518094000000,DT_EnterShort
CFFEX.IF.HOT,0,5166.8,20210520093500000,DT_ExitShort
CFFEX.IF.HOT,-2,5135.2,20210520094500000,DT_EnterShort
CFFEX.IF.HOT,0,5375.6,20210527105500000,DT_ExitShort
CFFEX.IF.HOT,2,5348.8,20210528131000000,DT_EnterLong
CFFEX.IF.HOT,0,5197.4,20210615094500000,DT_ExitLong
CFFEX.IF.HOT,-2,5163.2,20210615095500000,DT_EnterShort
CFFEX.IF.HOT,0,5147.8,20210625093500000,DT_ExitShort
CFFEX.IF.HOT,-2,5195,20210629094000000,DT_EnterShort
CFFEX.IF.HOT,0,5116.4,20210715110000000,DT_ExitShort
CFFEX.IF.HOT,-2,5049,20210719093500000,DT_EnterShort
CFFEX.IF.HOT,0,5138.4,20210722093500000,DT_ExitShort
CFFEX.IF.HOT,-2,5105.8,20210723093500000,DT_EnterShort
CFFEX.IF.HOT,0,4773,20210730093500000,DT_ExitShort
CFFEX.IF.HOT,2,4918.6,20210804100000000,DT_EnterLong
CFFEX.IF.HOT,0,4890,20210805093500000,DT_ExitLong
CFFEX.IF.HOT,2,4909.2,20210809094000000,DT_EnterLong
CFFEX.IF.HOT,0,4943.4,20210812105500000,DT_ExitLong
CFFEX.IF.HOT,-2,4900,20210813093500000,DT_EnterShort
CFFEX.IF.HOT,0,4927.8,20210817094500000,DT_ExitShort
CFFEX.IF.HOT,-2,4810.8,20210819102500000,DT_EnterShort
CFFEX.IF.HOT,0,4880,20210903102500000,DT_ExitShort
CFFEX.IF.HOT,2,4868.2,20210906094000000,DT_EnterLong
CFFEX.IF.HOT,0,4911,20210907093500000,DT_ExitLong
CFFEX.IF.HOT,2,5029.4,20210913093500000,DT_EnterLong
CFFEX.IF.HOT,0,4985.8,20210913100000000,DT_ExitLong
CFFEX.IF.HOT,-2,4955.6,20210914094500000,DT_EnterShort
CFFEX.IF.HOT,0,4789.6,20210922093500000,DT_ExitShort
CFFEX.IF.HOT,2,4849.4,20210924093500000,DT_EnterLong
CFFEX.IF.HOT,0,4833.2,20210929093500000,DT_ExitLong
CFFEX.IF.HOT,2,4920,20211008103000000,DT_EnterLong
CFFEX.IF.HOT,0,4939.6,20211011143500000,DT_ExitLong
CFFEX.IF.HOT,-2,4886.4,20211015093500000,DT_EnterShort
CFFEX.IF.HOT,0,4922,20211015094000000,DT_ExitShort
CFFEX.IF.HOT,-2,4884.8,20211018093500000,DT_EnterShort
CFFEX.IF.HOT,0,4868.8,20211019093500000,DT_ExitShort
CFFEX.IF.HOT,2,4923.2,20211020093500000,DT_EnterLong
CFFEX.IF.HOT,0,4867.8,20211101093500000,DT_ExitLong
CFFEX.IF.HOT,2,4901.2,20211102093500000,DT_EnterLong
CFFEX.IF.HOT,0,4834.2,20211108093500000,DT_ExitLong
CFFEX.IF.HOT,-2,4800,20211110094500000,DT_EnterShort
CFFEX.IF.HOT,0,4904.2,20211115093500000,DT_ExitShort
