code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.i.HOT,SHORT,202202160910,707,202202161500,720,1,-1300,1100,-1800,31287.7,right_long_entry,收盘平仓,137842,137885
SHFE.rb.HOT,LONG,202202181040,4756,202202181500,4772,1,160,420,-160,31434,left_long_entry,收盘平仓,137995,138023
DCE.i.HOT,SHORT,202202181040,679.5,202202181500,684.5,1,-500,300,-1150,30932,right_long_entry,收盘平仓,137995,138023
SHFE.rb.HOT,LONG,202204011035,5141,202204011500,5157,1,160,240,-180,31076.2,left_long_entry,收盘平仓,140064,140093
DCE.i.HOT,SHORT,202204011035,915,202204011500,922.5,1,-750,650,-1050,30323.4,right_long_entry,收盘平仓,140064,140093
SHFE.rb.HOT,SHORT,202204080910,5038,202204081500,5020,1,180,850,-260,30487.9,left_short_entry,收盘平仓,140233,140276
DCE.i.HOT,LONG,202204080910,916.5,202204081500,918,1,150,1000,-2900,30635.1,right_short_entry,收盘平仓,140233,140276
SHFE.rb.HOT,LONG,202204191130,5118,202204191500,5039,1,-790,100,-1180,29829.5,left_long_entry,收盘平仓,140741,140759
DCE.i.HOT,SHORT,202204191130,916,202204191500,893.5,1,2250,3100,-50,32076.8,right_long_entry,收盘平仓,140741,140759
SHFE.rb.HOT,SHORT,202205111340,4705,202205111500,4675,1,300,400,-20,32362.4,left_short_entry,收盘平仓,141616,141632
DCE.i.HOT,LONG,202205111340,827.5,202205111500,818.5,1,-900,50,-1300,31460,right_short_entry,收盘平仓,141616,141632
SHFE.rb.HOT,SHORT,202205120910,4696,202205121500,4603,1,930,1110,0,32375.7,left_short_entry,收盘平仓,141658,141701
DCE.i.HOT,LONG,202205120910,832,202205121500,794.5,1,-3750,0,-3850,28623.3,right_short_entry,收盘平仓,141658,141701
SHFE.rb.HOT,SHORT,202205130915,4621,202205131500,4679,1,-580,480,-690,28029.1,left_short_entry,收盘平仓,141728,141770
DCE.i.HOT,LONG,202205130915,809.5,202205131500,824.5,1,1500,1550,-1450,29526.7,right_short_entry,收盘平仓,141728,141770
SHFE.rb.HOT,SHORT,202205160915,4663,202205161500,4637,1,260,740,-410,29772.4,left_short_entry,收盘平仓,141797,141839
DCE.i.HOT,LONG,202205160915,830,202205161500,827.5,1,-250,500,-2400,29519.9,right_short_entry,收盘平仓,141797,141839
SHFE.rb.HOT,LONG,202206291355,4384,202206291500,4362,1,-220,360,-270,29286.3,left_long_entry,收盘平仓,143941,143954
DCE.i.HOT,SHORT,202206291355,806.5,202206291500,802.5,1,400,700,-1600,29683.9,right_long_entry,收盘平仓,143941,143954
SHFE.rb.HOT,LONG,202206300920,4395,202206301500,4362,1,-330,100,-710,29340.3,left_long_entry,收盘平仓,143982,144023
DCE.i.HOT,SHORT,202206300920,810.5,202206301500,789,1,2150,2450,-50,31487.9,right_long_entry,收盘平仓,143982,144023
SHFE.rb.HOT,LONG,202207150935,3694,202207151500,3613,1,-810,350,-1030,30666.7,left_long_entry,收盘平仓,144744,144782
DCE.i.HOT,SHORT,202207150935,659,202207151500,649.5,1,950,1500,-1800,31614.7,right_long_entry,收盘平仓,144744,144782
SHFE.rb.HOT,SHORT,202207270925,3834,202207271335,3905,1,-710,70,-660,30892.6,left_short_entry,left_short_exit,145294,145317
DCE.i.HOT,LONG,202207270925,733.5,202207271335,743,1,950,900,-1050,31840.4,right_short_entry,right_short_exit,145294,145317
SHFE.rb.HOT,LONG,202207280910,3966,202207281500,4058,1,920,1000,-130,32747.7,left_long_entry,收盘平仓,145360,145403
DCE.i.HOT,SHORT,202207280910,770,202207281500,796,1,-2600,850,-2850,30145.3,right_long_entry,收盘平仓,145360,145403
SHFE.rb.HOT,LONG,202209080925,3709,202209081415,3729,1,200,460,-110,30333.7,left_long_entry,left_long_exit,147433,147464
DCE.i.HOT,SHORT,202209080925,688,202209081415,703.5,1,-1550,250,-2050,28781.6,right_long_entry,right_long_exit,147433,147464
SHFE.rb.HOT,SHORT,202209140910,3722,202209141500,3742,1,-200,180,-210,28569.9,left_short_entry,收盘平仓,147613,147656
DCE.i.HOT,LONG,202209140910,714,202209141500,719,1,500,600,-400,29067.7,right_short_entry,收盘平仓,147613,147656
SHFE.rb.HOT,LONG,202209210910,3665,202209211500,3666,1,10,200,-350,29066.2,left_long_entry,收盘平仓,147958,148001
DCE.i.HOT,SHORT,202209210910,692.5,202209211500,703,1,-1050,600,-1300,28014.1,right_long_entry,收盘平仓,147958,148001
SHFE.rb.HOT,SHORT,202210110910,3833,202210111500,3767,1,660,700,-90,28662.1,left_short_entry,收盘平仓,148555,148598
DCE.i.HOT,LONG,202210110910,735.5,202210111500,720,1,-1550,150,-1850,27110,right_short_entry,收盘平仓,148555,148598
SHFE.rb.HOT,SHORT,202211070910,3538,202211071500,3536,1,20,250,-140,27118.9,left_short_entry,收盘平仓,149866,149909
DCE.i.HOT,LONG,202211070910,657,202211071500,664,1,700,950,-300,27816.9,right_short_entry,收盘平仓,149866,149909
SHFE.rb.HOT,LONG,202211160910,3723,202211161500,3750,1,270,410,-90,28075.1,left_long_entry,收盘平仓,150349,150392
DCE.i.HOT,SHORT,202211160910,725,202211161500,736,1,-1100,50,-1600,26972.9,right_long_entry,收盘平仓,150349,150392
SHFE.rb.HOT,LONG,202212071010,3817,202212071500,3791,1,-260,210,-450,26700.6,left_long_entry,收盘平仓,151396,151427
DCE.i.HOT,SHORT,202212071010,781.5,202212071500,766.5,1,1500,2050,-400,28198.3,right_long_entry,收盘平仓,151396,151427
SHFE.rb.HOT,SHORT,202212200935,3937,202212201500,3944,1,-70,260,-270,28115.6,left_short_entry,收盘平仓,152010,152048
DCE.i.HOT,LONG,202212200935,804.5,202212201500,805.5,1,100,550,-900,28213.2,right_short_entry,收盘平仓,152010,152048
SHFE.rb.HOT,SHORT,202212210940,3979,202212211500,4032,1,-530,140,-580,27670.3,left_short_entry,收盘平仓,152080,152117
DCE.i.HOT,LONG,202212210940,813.5,202212211500,827,1,1350,1450,-350,29017.8,right_short_entry,收盘平仓,152080,152117
SHFE.rb.HOT,LONG,202212270910,4031,202212271500,4064,1,330,470,-90,29334.8,left_long_entry,收盘平仓,152350,152393
DCE.i.HOT,SHORT,202212270910,827,202212271500,834.5,1,-750,250,-1100,28582.3,right_long_entry,收盘平仓,152350,152393
SHFE.rb.HOT,SHORT,202212290910,4022,202212291500,4047,1,-250,160,-370,28319.2,left_short_entry,收盘平仓,152488,152531
DCE.i.HOT,LONG,202212290910,837,202212291500,844.5,1,750,1050,-250,29066.6,right_short_entry,收盘平仓,152488,152531
SHFE.rb.HOT,LONG,202302081335,4032,202302081500,4060,1,280,310,-40,29333.5,left_long_entry,收盘平仓,154053,154070
DCE.i.HOT,SHORT,202302081335,840,202302081500,847.5,1,-750,100,-800,28581,right_long_entry,收盘平仓,154053,154070
SHFE.rb.HOT,SHORT,202302100935,4067,202302101500,4070,1,-30,510,-140,28537.7,left_short_entry,收盘平仓,154170,154208
DCE.i.HOT,LONG,202302100935,862,202302101500,863.5,1,150,300,-950,28685.1,right_short_entry,收盘平仓,154170,154208
SHFE.rb.HOT,LONG,202302230910,4286,202302231425,4233,1,-530,30,-560,28141.1,left_long_entry,left_long_exit,154786,154822
DCE.i.HOT,SHORT,202302230910,912,202302231425,911.5,1,50,600,-550,28188.4,right_long_entry,right_long_exit,154786,154822
SHFE.rb.HOT,LONG,202303031040,4264,202303031500,4272,1,80,140,-110,28254.3,left_long_entry,收盘平仓,155215,155243
DCE.i.HOT,SHORT,202303031040,919.5,202303031500,919.5,1,-0,500,-400,28251.5,right_long_entry,收盘平仓,155215,155243
SHFE.rb.HOT,LONG,202303200950,4229,202303201500,4200,1,-290,170,-370,27947.7,left_long_entry,收盘平仓,155967,156002
DCE.i.HOT,SHORT,202303200950,896,202303201500,886,1,1000,1250,-350,28945.1,right_long_entry,收盘平仓,155967,156002
SHFE.rb.HOT,SHORT,202303231400,4086,202303231500,4072,1,140,200,-80,29071.8,left_short_entry,收盘平仓,156197,156209
DCE.i.HOT,LONG,202303231400,857.5,202303231500,852.5,1,-500,200,-600,28569.2,right_short_entry,收盘平仓,156197,156209
SHFE.rb.HOT,SHORT,202304030910,4109,202304031500,4030,1,790,830,-40,29345.7,left_short_entry,收盘平仓,156649,156692
DCE.i.HOT,LONG,202304030910,902,202304031500,891.5,1,-1050,400,-1300,28293,right_short_entry,收盘平仓,156649,156692
