code,target,sigprice,gentime,usertag
SHFE.rb.HOT,1,3468,20170217100000000,left_long_entry
DCE.i.HOT,-1,701,20170217100000000,right_long_entry
SHFE.rb.HOT,0,3468,20170217145500000,收盘平仓
DCE.i.HOT,0,701.5,20170217145500000,收盘平仓
SHFE.rb.HOT,1,3500,20170220091000000,left_long_entry
DCE.i.HOT,-1,702.5,20170220091000000,right_long_entry
SHFE.rb.HOT,0,3545,20170220145500000,收盘平仓
DCE.i.HOT,0,711,20170220145500000,收盘平仓
SHFE.rb.HOT,1,3585,20170227090500000,left_long_entry
DCE.i.HOT,-1,710,20170227090500000,right_long_entry
SHFE.rb.HOT,0,3604,20170227145500000,收盘平仓
DCE.i.HOT,0,711,20170227145500000,收盘平仓
SHFE.rb.HOT,1,3608,20170228090500000,left_long_entry
DCE.i.HOT,-1,713,20170228090500000,right_long_entry
SHFE.rb.HOT,0,3494,20170228145500000,收盘平仓
DCE.i.HOT,0,690.5,20170228145500000,收盘平仓
SHFE.rb.HOT,-1,3418,20170308110000000,left_short_entry
DCE.i.HOT,1,659,20170308110000000,right_short_entry
SHFE.rb.HOT,0,3438,20170308145500000,收盘平仓
DCE.i.HOT,0,664,20170308145500000,收盘平仓
SHFE.rb.HOT,-1,3382,20170309090500000,left_short_entry
DCE.i.HOT,1,650,20170309090500000,right_short_entry
SHFE.rb.HOT,0,3391,20170309145500000,收盘平仓
DCE.i.HOT,0,657.5,20170309145500000,收盘平仓
SHFE.rb.HOT,-1,3644,20170315090500000,left_short_entry
DCE.i.HOT,1,717,20170315090500000,right_short_entry
SHFE.rb.HOT,0,3639,20170315145500000,收盘平仓
DCE.i.HOT,0,722,20170315145500000,收盘平仓
SHFE.rb.HOT,1,3174,20170323090500000,left_long_entry
DCE.i.HOT,-1,588.5,20170323090500000,right_long_entry
SHFE.rb.HOT,0,3136,20170323145500000,收盘平仓
DCE.i.HOT,0,582,20170323145500000,收盘平仓
SHFE.rb.HOT,1,3182,20170331090500000,left_long_entry
DCE.i.HOT,-1,566,20170331090500000,right_long_entry
SHFE.rb.HOT,0,3152,20170331145500000,收盘平仓
DCE.i.HOT,0,553,20170331145500000,收盘平仓
SHFE.rb.HOT,1,2915,20170417110500000,left_long_entry
DCE.i.HOT,-1,493.5,20170417110500000,right_long_entry
SHFE.rb.HOT,0,2916,20170417145500000,收盘平仓
DCE.i.HOT,0,493.5,20170417145500000,收盘平仓
SHFE.rb.HOT,1,2956,20170425133500000,left_long_entry
DCE.i.HOT,-1,500,20170425133500000,right_long_entry
SHFE.rb.HOT,0,2945,20170425145500000,收盘平仓
DCE.i.HOT,0,496.5,20170425145500000,收盘平仓
SHFE.rb.HOT,1,3020,20170504090500000,left_long_entry
DCE.i.HOT,-1,491.5,20170504090500000,right_long_entry
SHFE.rb.HOT,0,2938,20170504145500000,收盘平仓
DCE.i.HOT,0,485,20170504145500000,收盘平仓
SHFE.rb.HOT,1,3010,20170508135500000,left_long_entry
DCE.i.HOT,-1,471,20170508135500000,right_long_entry
SHFE.rb.HOT,0,3012,20170508145500000,收盘平仓
DCE.i.HOT,0,469.5,20170508145500000,收盘平仓
SHFE.rb.HOT,1,3026,20170509092000000,left_long_entry
DCE.i.HOT,-1,467.5,20170509092000000,right_long_entry
SHFE.rb.HOT,0,3011,20170509145500000,收盘平仓
DCE.i.HOT,0,465.5,20170509145500000,收盘平仓
SHFE.rb.HOT,1,3134,20170518134000000,left_long_entry
DCE.i.HOT,-1,475.5,20170518134000000,right_long_entry
SHFE.rb.HOT,0,3150,20170518145500000,收盘平仓
DCE.i.HOT,0,471.5,20170518145500000,收盘平仓
SHFE.rb.HOT,-1,3098,20170601090500000,left_short_entry
DCE.i.HOT,1,422,20170601090500000,right_short_entry
SHFE.rb.HOT,0,3096,20170601145500000,收盘平仓
DCE.i.HOT,0,420,20170601145500000,收盘平仓
SHFE.rb.HOT,-1,3055,20170602092000000,left_short_entry
DCE.i.HOT,1,421.5,20170602092000000,right_short_entry
SHFE.rb.HOT,0,3034,20170602145500000,收盘平仓
DCE.i.HOT,0,428.5,20170602145500000,收盘平仓
SHFE.rb.HOT,-1,2943,20170608091000000,left_short_entry
DCE.i.HOT,1,425,20170608091000000,right_short_entry
SHFE.rb.HOT,0,3007,20170608112000000,left_short_exit
DCE.i.HOT,0,434,20170608112000000,right_short_exit
SHFE.rb.HOT,-1,3310,20170629095000000,left_short_entry
DCE.i.HOT,1,476,20170629095000000,right_short_entry
SHFE.rb.HOT,0,3299,20170629145500000,收盘平仓
DCE.i.HOT,0,478,20170629145500000,收盘平仓
SHFE.rb.HOT,1,3392,20170703090500000,left_long_entry
DCE.i.HOT,-1,478.5,20170703090500000,right_long_entry
SHFE.rb.HOT,0,3398,20170703145500000,收盘平仓
DCE.i.HOT,0,484.5,20170703145500000,收盘平仓
SHFE.rb.HOT,-1,3569,20170720133500000,left_short_entry
DCE.i.HOT,1,525,20170720133500000,right_short_entry
SHFE.rb.HOT,0,3499,20170720145500000,收盘平仓
DCE.i.HOT,0,519.5,20170720145500000,收盘平仓
SHFE.rb.HOT,1,4081,20170808110500000,left_long_entry
DCE.i.HOT,-1,561.5,20170808110500000,right_long_entry
SHFE.rb.HOT,0,4045,20170808145500000,收盘平仓
DCE.i.HOT,0,548.5,20170808145500000,收盘平仓
SHFE.rb.HOT,-1,3848,20170817092000000,left_short_entry
DCE.i.HOT,1,561,20170817092000000,right_short_entry
SHFE.rb.HOT,0,3811,20170817145500000,收盘平仓
DCE.i.HOT,0,554,20170817145500000,收盘平仓
SHFE.rb.HOT,-1,3769,20170823090500000,left_short_entry
DCE.i.HOT,1,575,20170823090500000,right_short_entry
SHFE.rb.HOT,0,3785,20170823145500000,收盘平仓
DCE.i.HOT,0,579,20170823145500000,收盘平仓
SHFE.rb.HOT,1,3832,20170828090500000,left_long_entry
DCE.i.HOT,-1,560,20170828090500000,right_long_entry
SHFE.rb.HOT,0,3926,20170828145500000,收盘平仓
DCE.i.HOT,0,572,20170828145500000,收盘平仓
SHFE.rb.HOT,1,3982,20170901111500000,left_long_entry
DCE.i.HOT,-1,574.5,20170901111500000,right_long_entry
SHFE.rb.HOT,0,4071,20170901145500000,收盘平仓
DCE.i.HOT,0,585,20170901145500000,收盘平仓
SHFE.rb.HOT,-1,3773,20170918112000000,left_short_entry
DCE.i.HOT,1,505,20170918112000000,right_short_entry
SHFE.rb.HOT,0,3801,20170918145500000,收盘平仓
DCE.i.HOT,0,512.5,20170918145500000,收盘平仓
SHFE.rb.HOT,-1,3612,20170922090500000,left_short_entry
DCE.i.HOT,1,468.5,20170922090500000,right_short_entry
SHFE.rb.HOT,0,3543,20170922145500000,收盘平仓
DCE.i.HOT,0,465.5,20170922145500000,收盘平仓
SHFE.rb.HOT,-1,3729,20171018110000000,left_short_entry
DCE.i.HOT,1,462,20171018110000000,right_short_entry
SHFE.rb.HOT,0,3710,20171018145500000,收盘平仓
DCE.i.HOT,0,460,20171018145500000,收盘平仓
SHFE.rb.HOT,1,3638,20171031133500000,left_long_entry
DCE.i.HOT,-1,426.5,20171031133500000,right_long_entry
SHFE.rb.HOT,0,3637,20171031145500000,收盘平仓
DCE.i.HOT,0,430.5,20171031145500000,收盘平仓
SHFE.rb.HOT,1,3793,20171109090500000,left_long_entry
DCE.i.HOT,-1,475,20171109090500000,right_long_entry
SHFE.rb.HOT,0,3767,20171109145500000,收盘平仓
DCE.i.HOT,0,460.5,20171109145500000,收盘平仓
SHFE.rb.HOT,-1,3697,20171116103500000,left_short_entry
DCE.i.HOT,1,458,20171116103500000,right_short_entry
SHFE.rb.HOT,0,3681,20171116145500000,收盘平仓
DCE.i.HOT,0,457,20171116145500000,收盘平仓
SHFE.rb.HOT,1,3874,20171128135500000,left_long_entry
DCE.i.HOT,-1,503,20171128135500000,right_long_entry
SHFE.rb.HOT,0,3870,20171128145500000,收盘平仓
DCE.i.HOT,0,504.5,20171128145500000,收盘平仓
SHFE.rb.HOT,1,3919,20171222090500000,left_long_entry
DCE.i.HOT,-1,537,20171222090500000,right_long_entry
SHFE.rb.HOT,0,3941,20171222145500000,收盘平仓
DCE.i.HOT,0,545.5,20171222145500000,收盘平仓
SHFE.rb.HOT,-1,3806,20171229090500000,left_short_entry
DCE.i.HOT,1,533,20171229090500000,right_short_entry
SHFE.rb.HOT,0,3795,20171229145500000,收盘平仓
DCE.i.HOT,0,531,20171229145500000,收盘平仓
SHFE.rb.HOT,1,3869,20180111092000000,left_long_entry
DCE.i.HOT,-1,559,20180111092000000,right_long_entry
SHFE.rb.HOT,0,3840,20180111145500000,收盘平仓
DCE.i.HOT,0,556.5,20180111145500000,收盘平仓
SHFE.rb.HOT,1,3959,20180201090500000,left_long_entry
DCE.i.HOT,-1,511,20180201090500000,right_long_entry
SHFE.rb.HOT,0,3931,20180201145500000,收盘平仓
DCE.i.HOT,0,507,20180201145500000,收盘平仓
SHFE.rb.HOT,-1,3921,20180307135000000,left_short_entry
DCE.i.HOT,1,517.5,20180307135000000,right_short_entry
SHFE.rb.HOT,0,3903,20180307145500000,收盘平仓
