code,target,sigprice,gentime,usertag
DCE.i.HOT,-1,995,20201211090500000,right_long_entry
SHFE.rb.HOT,0,4038,20201211145500000,收盘平仓
DCE.i.HOT,0,987,20201211145500000,收盘平仓
SHFE.rb.HOT,1,4003,20201215090500000,left_long_entry
DCE.i.HOT,-1,973,20201215090500000,right_long_entry
SHFE.rb.HOT,0,4075,20201215145500000,收盘平仓
DCE.i.HOT,0,997,20201215145500000,收盘平仓
SHFE.rb.HOT,1,4090,20201216090500000,left_long_entry
DCE.i.HOT,-1,999,20201216090500000,right_long_entry
SHFE.rb.HOT,0,4132,20201216145500000,收盘平仓
DCE.i.HOT,0,1004.5,20201216145500000,收盘平仓
SHFE.rb.HOT,1,4281,20201218090500000,left_long_entry
DCE.i.HOT,-1,1045,20201218090500000,right_long_entry
SHFE.rb.HOT,0,4295,20201218145500000,收盘平仓
DCE.i.HOT,0,1066,20201218145500000,收盘平仓
SHFE.rb.HOT,1,4319,20201223090500000,left_long_entry
DCE.i.HOT,-1,1043,20201223090500000,right_long_entry
SHFE.rb.HOT,0,4292,20201223145500000,收盘平仓
DCE.i.HOT,0,1025,20201223145500000,收盘平仓
SHFE.rb.HOT,1,4331,20201224090500000,left_long_entry
DCE.i.HOT,-1,1052.5,20201224090500000,right_long_entry
SHFE.rb.HOT,0,4293,20201224145500000,收盘平仓
DCE.i.HOT,0,1038,20201224145500000,收盘平仓
SHFE.rb.HOT,1,4240,20201225090500000,left_long_entry
DCE.i.HOT,-1,1020,20201225090500000,right_long_entry
SHFE.rb.HOT,0,4328,20201225145500000,收盘平仓
DCE.i.HOT,0,1066.5,20201225145500000,收盘平仓
SHFE.rb.HOT,1,4291,20201228090500000,left_long_entry
DCE.i.HOT,-1,1031.5,20201228090500000,right_long_entry
SHFE.rb.HOT,0,4250,20201228145500000,收盘平仓
DCE.i.HOT,0,1027.5,20201228145500000,收盘平仓
SHFE.rb.HOT,1,4238,20201229090500000,left_long_entry
DCE.i.HOT,-1,1028.5,20201229090500000,right_long_entry
SHFE.rb.HOT,0,4239,20201229145500000,收盘平仓
DCE.i.HOT,0,1006.5,20201229145500000,收盘平仓
SHFE.rb.HOT,1,4381,20210105090500000,left_long_entry
DCE.i.HOT,-1,1026,20210105090500000,right_long_entry
SHFE.rb.HOT,0,4396,20210105145500000,收盘平仓
DCE.i.HOT,0,1036.5,20210105145500000,收盘平仓
SHFE.rb.HOT,1,4392,20210106090500000,left_long_entry
DCE.i.HOT,-1,1033,20210106090500000,right_long_entry
SHFE.rb.HOT,0,4374,20210106145500000,收盘平仓
DCE.i.HOT,0,1032.5,20210106145500000,收盘平仓
SHFE.rb.HOT,1,4381,20210107090500000,left_long_entry
DCE.i.HOT,-1,1029,20210107090500000,right_long_entry
SHFE.rb.HOT,0,4466,20210107145500000,收盘平仓
DCE.i.HOT,0,1065.5,20210107145500000,收盘平仓
SHFE.rb.HOT,1,4491,20210108090500000,left_long_entry
DCE.i.HOT,-1,1076.5,20210108090500000,right_long_entry
