code,time,direct,action,price,qty,tag,fee,barno
DCE.i.HOT,201512150905,SHORT,OPEN,292.5,1,right_long_entry,1.76,34701
SHFE.rb.HOT,201512151115,LONG,CLOSE,1666,1,left_long_exit,1.67,34724
DCE.i.HOT,201512151115,SHORT,CLOSE,293.5,1,right_long_exit,0.88,34724
SHFE.rb.HOT,201512230055,SHORT,OPEN,1717,1,left_short_entry,1.72,35257
DCE.i.HOT,201512230905,LONG,OPEN,305,1,right_short_entry,1.83,35259
SHFE.rb.HOT,201512231500,SHORT,CLOSE,1719,1,收盘平仓,1.72,35303
DCE.i.HOT,201512231500,LONG,CLOSE,303.5,1,收盘平仓,0.91,35303
SHFE.rb.HOT,201512281430,LONG,OPEN,1744,1,left_long_entry,1.74,35576
DCE.i.HOT,201512281430,SHORT,OPEN,310,1,right_long_entry,1.86,35576
SHFE.rb.HOT,201512281500,LONG,CLOSE,1741,1,收盘平仓,1.74,35582
DCE.i.HOT,201512281500,SHORT,CLOSE,309,1,收盘平仓,0.93,35582
SHFE.rb.HOT,201512300005,SHORT,OPEN,1800,1,left_short_entry,1.8,35712
DCE.i.HOT,201512300905,LONG,OPEN,323,1,right_short_entry,1.94,35724
SHFE.rb.HOT,201512301500,SHORT,CLOSE,1778,1,收盘平仓,1.78,35768
DCE.i.HOT,201512301500,LONG,CLOSE,321.5,1,收盘平仓,0.96,35768
SHFE.rb.HOT,201601090025,SHORT,OPEN,1749,1,left_short_entry,1.75,36319
DCE.i.HOT,201601110905,LONG,OPEN,309,1,right_short_entry,1.85,36327
SHFE.rb.HOT,201601111000,SHORT,CLOSE,1765,1,left_short_exit,1.77,36338
DCE.i.HOT,201601111000,LONG,CLOSE,309.5,1,right_short_exit,0.93,36338
SHFE.rb.HOT,201601150005,LONG,OPEN,1774,1,left_long_entry,1.77,36687
DCE.i.HOT,201601150905,SHORT,OPEN,309.5,1,right_long_entry,1.86,36699
SHFE.rb.HOT,201601151500,LONG,CLOSE,1774,1,收盘平仓,1.77,36743
DCE.i.HOT,201601151500,SHORT,CLOSE,305,1,收盘平仓,0.92,36743
SHFE.rb.HOT,201601281350,SHORT,OPEN,1835,1,left_short_entry,1.84,37566
DCE.i.HOT,201601281350,LONG,OPEN,323,1,right_short_entry,1.94,37566
SHFE.rb.HOT,201601281500,SHORT,CLOSE,1815,1,收盘平仓,1.82,37580
DCE.i.HOT,201601281500,LONG,CLOSE,318,1,收盘平仓,0.95,37580
SHFE.rb.HOT,201602160005,LONG,OPEN,1875,1,left_long_entry,1.88,38220
DCE.i.HOT,201602160905,SHORT,OPEN,340,1,right_long_entry,2.04,38232
SHFE.rb.HOT,201602161500,LONG,CLOSE,1865,1,收盘平仓,1.87,38276
DCE.i.HOT,201602161500,SHORT,CLOSE,338.5,1,收盘平仓,1.02,38276
SHFE.rb.HOT,201602230005,SHORT,OPEN,1949,1,left_short_entry,1.95,38685
DCE.i.HOT,201602230905,LONG,OPEN,375,1,right_short_entry,2.25,38697
SHFE.rb.HOT,201602231500,SHORT,CLOSE,1927,1,收盘平仓,1.93,38741
DCE.i.HOT,201602231500,LONG,CLOSE,369,1,收盘平仓,1.11,38741
SHFE.rb.HOT,201603090005,SHORT,OPEN,2056,1,left_short_entry,2.06,39708
DCE.i.HOT,201603090905,LONG,OPEN,418,1,right_short_entry,2.51,39720
SHFE.rb.HOT,201603091500,SHORT,CLOSE,2088,1,收盘平仓,2.09,39764
DCE.i.HOT,201603091500,LONG,CLOSE,424,1,收盘平仓,1.27,39764
SHFE.rb.HOT,201603240005,SHORT,OPEN,2138,1,left_short_entry,2.14,40731
DCE.i.HOT,201603240905,LONG,OPEN,391.5,1,right_short_entry,2.35,40743
SHFE.rb.HOT,201603241500,SHORT,CLOSE,2112,1,收盘平仓,2.11,40787
DCE.i.HOT,201603241500,LONG,CLOSE,390,1,收盘平仓,1.17,40787
SHFE.rb.HOT,201604050910,LONG,OPEN,2189,1,left_long_entry,2.19,41347
DCE.i.HOT,201604050910,SHORT,OPEN,383,1,right_long_entry,2.3,41347
SHFE.rb.HOT,201604051500,LONG,CLOSE,2187,1,收盘平仓,2.19,41390
DCE.i.HOT,201604051500,SHORT,CLOSE,380,1,收盘平仓,1.14,41390
SHFE.rb.HOT,201604090005,LONG,OPEN,2245,1,left_long_entry,2.25,41706
DCE.i.HOT,201604110905,SHORT,OPEN,388,1,right_long_entry,2.33,41718
SHFE.rb.HOT,201604111500,LONG,CLOSE,2294,1,收盘平仓,2.29,41762
DCE.i.HOT,201604111500,SHORT,CLOSE,388.5,1,收盘平仓,1.17,41762
SHFE.rb.HOT,201605031425,SHORT,OPEN,2447,1,left_short_entry,2.45,43102
DCE.i.HOT,201605031425,LONG,OPEN,437.5,1,right_short_entry,2.63,43102
SHFE.rb.HOT,201605031500,SHORT,CLOSE,2465,1,收盘平仓,2.47,43109
DCE.i.HOT,201605031500,LONG,CLOSE,446,1,收盘平仓,1.34,43109
SHFE.rb.HOT,201605181040,SHORT,OPEN,2124,1,left_short_entry,2.12,43840
DCE.i.HOT,201605181040,LONG,OPEN,388,1,right_short_entry,2.33,43840
SHFE.rb.HOT,201605181500,SHORT,CLOSE,2054,1,收盘平仓,2.05,43868
DCE.i.HOT,201605181500,LONG,CLOSE,372,1,收盘平仓,1.12,43868
SHFE.rb.HOT,201605230910,SHORT,OPEN,1973,1,left_short_entry,1.97,44032
DCE.i.HOT,201605230910,LONG,OPEN,353.5,1,right_short_entry,2.12,44032
SHFE.rb.HOT,201605231500,SHORT,CLOSE,1949,1,收盘平仓,1.95,44075
DCE.i.HOT,201605231500,LONG,CLOSE,352.5,1,收盘平仓,1.06,44075
SHFE.rb.HOT,201606081405,LONG,OPEN,2092,1,left_long_entry,2.09,44892
DCE.i.HOT,201606081405,SHORT,OPEN,366.5,1,right_long_entry,2.2,44892
SHFE.rb.HOT,201606081500,LONG,CLOSE,2095,1,收盘平仓,2.1,44903
DCE.i.HOT,201606081500,SHORT,CLOSE,366.5,1,收盘平仓,1.1,44903
SHFE.rb.HOT,201606291400,SHORT,OPEN,2241,1,left_short_entry,2.24,45764
DCE.i.HOT,201606291400,LONG,OPEN,417,1,right_short_entry,2.5,45764
SHFE.rb.HOT,201606291500,SHORT,CLOSE,2242,1,收盘平仓,2.24,45776
DCE.i.HOT,201606291500,LONG,CLOSE,418.5,1,收盘平仓,1.26,45776
SHFE.rb.HOT,201606301340,LONG,OPEN,2324,1,left_long_entry,2.32,45829
DCE.i.HOT,201606301340,SHORT,OPEN,426.5,1,right_long_entry,2.56,45829
SHFE.rb.HOT,201606301500,LONG,CLOSE,2338,1,收盘平仓,2.34,45845
DCE.i.HOT,201606301500,SHORT,CLOSE,428.5,1,收盘平仓,1.29,45845
SHFE.rb.HOT,201607010910,LONG,OPEN,2339,1,left_long_entry,2.34,45871
DCE.i.HOT,201607010910,SHORT,OPEN,422,1,right_long_entry,2.53,45871
SHFE.rb.HOT,201607011500,LONG,CLOSE,2344,1,收盘平仓,2.34,45914
DCE.i.HOT,201607011500,SHORT,CLOSE,421,1,收盘平仓,1.26,45914
SHFE.rb.HOT,201607180910,SHORT,OPEN,2431,1,left_short_entry,2.43,46630
DCE.i.HOT,201607180910,LONG,OPEN,447.5,1,right_short_entry,2.69,46630
SHFE.rb.HOT,201607181500,SHORT,CLOSE,2362,1,收盘平仓,2.36,46673
DCE.i.HOT,201607181500,LONG,CLOSE,431,1,收盘平仓,1.29,46673
SHFE.rb.HOT,201607190910,SHORT,OPEN,2340,1,left_short_entry,2.34,46699
DCE.i.HOT,201607190910,LONG,OPEN,432,1,right_short_entry,2.59,46699
SHFE.rb.HOT,201607191500,SHORT,CLOSE,2303,1,收盘平仓,2.3,46742
DCE.i.HOT,201607191500,LONG,CLOSE,425,1,收盘平仓,1.28,46742
SHFE.rb.HOT,201607220910,SHORT,OPEN,2356,1,left_short_entry,2.36,46906
DCE.i.HOT,201607220910,LONG,OPEN,441.5,1,right_short_entry,2.65,46906
SHFE.rb.HOT,201607221500,SHORT,CLOSE,2316,1,收盘平仓,2.32,46949
DCE.i.HOT,201607221500,LONG,CLOSE,428.5,1,收盘平仓,1.29,46949
SHFE.rb.HOT,201607270935,LONG,OPEN,2446,1,left_long_entry,2.45,47118
DCE.i.HOT,201607270935,SHORT,OPEN,463,1,right_long_entry,2.78,47118
SHFE.rb.HOT,201607271500,LONG,CLOSE,2397,1,收盘平仓,2.4,47156
DCE.i.HOT,201607271500,SHORT,CLOSE,460.5,1,收盘平仓,1.38,47156
SHFE.rb.HOT,201607280925,LONG,OPEN,2474,1,left_long_entry,2.47,47185
DCE.i.HOT,201607280925,SHORT,OPEN,466.5,1,right_long_entry,2.8,47185
SHFE.rb.HOT,201607281500,LONG,CLOSE,2484,1,收盘平仓,2.48,47225
DCE.i.HOT,201607281500,SHORT,CLOSE,473,1,收盘平仓,1.42,47225
SHFE.rb.HOT,201608101120,LONG,OPEN,2591,1,left_long_entry,2.59,47826
DCE.i.HOT,201608101120,SHORT,OPEN,494,1,right_long_entry,2.96,47826
SHFE.rb.HOT,201608101500,LONG,CLOSE,2586,1,收盘平仓,2.59,47846
DCE.i.HOT,201608101500,SHORT,CLOSE,493,1,收盘平仓,1.48,47846
SHFE.rb.HOT,201608180945,SHORT,OPEN,2565,1,left_short_entry,2.57,48224
DCE.i.HOT,201608180945,LONG,OPEN,437.5,1,right_short_entry,2.63,48224
SHFE.rb.HOT,201608181500,SHORT,CLOSE,2547,1,收盘平仓,2.55,48260
DCE.i.HOT,201608181500,LONG,CLOSE,435,1,收盘平仓,1.31,48260
SHFE.rb.HOT,201608290910,SHORT,OPEN,2465,1,left_short_entry,2.47,48700
DCE.i.HOT,201608290910,LONG,OPEN,421,1,right_short_entry,2.53,48700
SHFE.rb.HOT,201608291500,SHORT,CLOSE,2476,1,收盘平仓,2.48,48743
DCE.i.HOT,201608291500,LONG,CLOSE,422,1,收盘平仓,1.27,48743
SHFE.rb.HOT,201608301105,SHORT,OPEN,2444,1,left_short_entry,2.44,48789
DCE.i.HOT,201608301105,LONG,OPEN,420,1,right_short_entry,2.52,48789
SHFE.rb.HOT,201608301500,SHORT,CLOSE,2425,1,收盘平仓,2.43,48812
DCE.i.HOT,201608301500,LONG,CLOSE,418,1,收盘平仓,1.25,48812
SHFE.rb.HOT,201609011035,SHORT,OPEN,2367,1,left_short_entry,2.37,48921
DCE.i.HOT,201609011035,LONG,OPEN,410.5,1,right_short_entry,2.46,48921
SHFE.rb.HOT,201609011500,SHORT,CLOSE,2409,1,收盘平仓,2.41,48950
DCE.i.HOT,201609011500,LONG,CLOSE,419,1,收盘平仓,1.26,48950
SHFE.rb.HOT,201609020910,SHORT,OPEN,2414,1,left_short_entry,2.41,48976
DCE.i.HOT,201609020910,LONG,OPEN,423.5,1,right_short_entry,2.54,48976
SHFE.rb.HOT,201609021500,SHORT,CLOSE,2410,1,收盘平仓,2.41,49019
DCE.i.HOT,201609021500,LONG,CLOSE,419.5,1,收盘平仓,1.26,49019
SHFE.rb.HOT,201609260910,LONG,OPEN,2344,1,left_long_entry,2.34,49918
DCE.i.HOT,201609260910,SHORT,OPEN,418,1,right_long_entry,2.51,49918
SHFE.rb.HOT,201609261500,LONG,CLOSE,2317,1,收盘平仓,2.32,49961
DCE.i.HOT,201609261500,SHORT,CLOSE,411.5,1,收盘平仓,1.23,49961
SHFE.rb.HOT,201610180910,LONG,OPEN,2408,1,left_long_entry,2.41,50653
DCE.i.HOT,201610180910,SHORT,OPEN,433,1,right_long_entry,2.6,50653
SHFE.rb.HOT,201610181500,LONG,CLOSE,2430,1,收盘平仓,2.43,50696
DCE.i.HOT,201610181500,SHORT,CLOSE,435.5,1,收盘平仓,1.31,50696
SHFE.rb.HOT,201610190910,LONG,OPEN,2505,1,left_long_entry,2.51,50722
DCE.i.HOT,201610190910,SHORT,OPEN,447,1,right_long_entry,2.68,50722
SHFE.rb.HOT,201610191500,LONG,CLOSE,2443,1,收盘平仓,2.44,50765
DCE.i.HOT,201610191500,SHORT,CLOSE,436,1,收盘平仓,1.31,50765
SHFE.rb.HOT,201610271105,SHORT,OPEN,2523,1,left_short_entry,2.52,51156
DCE.i.HOT,201610271105,LONG,OPEN,478,1,right_short_entry,2.87,51156
SHFE.rb.HOT,201610271500,SHORT,CLOSE,2518,1,收盘平仓,2.52,51179
DCE.i.HOT,201610271500,LONG,CLOSE,478,1,收盘平仓,1.43,51179
SHFE.rb.HOT,201611011345,LONG,OPEN,2629,1,left_long_entry,2.63,51371
DCE.i.HOT,201611011345,SHORT,OPEN,502.5,1,right_long_entry,3.02,51371
SHFE.rb.HOT,201611011500,LONG,CLOSE,2631,1,收盘平仓,2.63,51386
DCE.i.HOT,201611011500,SHORT,CLOSE,506,1,收盘平仓,1.52,51386
SHFE.rb.HOT,201611020910,LONG,OPEN,2658,1,left_long_entry,2.66,51412
DCE.i.HOT,201611020910,SHORT,OPEN,507,1,right_long_entry,3.04,51412
SHFE.rb.HOT,201611021500,LONG,CLOSE,2615,1,收盘平仓,2.62,51455
DCE.i.HOT,201611021500,SHORT,CLOSE,492.5,1,收盘平仓,1.48,51455
SHFE.rb.HOT,201611090910,SHORT,OPEN,2886,1,left_short_entry,2.89,51757
DCE.i.HOT,201611090910,LONG,OPEN,543,1,right_short_entry,3.26,51757
SHFE.rb.HOT,201611091500,SHORT,CLOSE,3013,1,收盘平仓,3.01,51800
DCE.i.HOT,201611091500,LONG,CLOSE,551.5,1,收盘平仓,1.65,51800
SHFE.rb.HOT,201611110910,SHORT,OPEN,2986,1,left_short_entry,2.99,51895
DCE.i.HOT,201611110910,LONG,OPEN,596.5,1,right_short_entry,3.58,51895
SHFE.rb.HOT,201611111500,SHORT,CLOSE,3139,1,收盘平仓,3.14,51938
DCE.i.HOT,201611111500,LONG,CLOSE,614.5,1,收盘平仓,1.84,51938
SHFE.rb.HOT,201611140930,SHORT,OPEN,2979,1,left_short_entry,2.98,51968
